order_id,customer_id,customer_name,product,quantity,order_date,store_location,unit_price,total_price
12848,1093,Sophia Williams,Keyboard,2,2024-12-12,Ottawa,45,90
12849,361,Daniel Davis,Laptop,1,2024-02-28,Montreal,850,850
12850,1626,Emma Davis,Smartwatch,4,2025-06-02,Calgary,200,800
12851,1982,Sophia Miller,Printer,3,2025-12-14,Vancouver,180,540
12852,1244,Sophia Brown,External Hard Drive,2,2024-08-24,Ottawa,95,190
12853,1986,Emma Taylor,Monitor,1,2024-03-19,Toronto,300,300
12854,1010,John Miller,Smartphone,4,2025-07-11,Vancouver,600,2400
12855,704,John Wilson,Smartwatch,2,2025-11-02,Toronto,200,400
12856,1990,Mary Johnson,Monitor,1,2024-04-24,Calgary,300,300
12857,575,James Johnson,Smartwatch,4,2025-04-06,Calgary,200,800
12858,1609,Emma Garcia,External Hard Drive,2,2025-09-17,Ottawa,95,190
12859,1185,Linda Davis,Keyboard,2,2024-05-05,Vancouver,45,90
12860,1705,James Miller,Headphones,2,2025-08-24,Vancouver,120,240
12861,1113,Emma Wilson,Monitor,4,2025-07-26,Calgary,300,1200
12862,688,Daniel Davis,Smartwatch,1,2025-05-14,Toronto,200,200
12863,781,Daniel Taylor,Headphones,2,2024-04-11,Ottawa,120,240
12864,585,Alex Brown,Headphones,1,2025-09-17,Montreal,120,120
12865,1781,John Jones,Smartphone,1,2024-06-22,Calgary,600,600
12866,589,Sarah Johnson,Headphones,3,2025-03-27,Calgary,120,360
12867,1183,Daniel Brown,External Hard Drive,1,2024-04-01,Ottawa,95,95
12868,489,Sophia Miller,Laptop,1,2025-11-25,Toronto,850,850
12869,971,David Smith,Headphones,1,2025-01-19,Vancouver,120,120
12870,1348,Sarah Brown,Printer,1,2024-07-23,Calgary,180,180
12871,1634,John Jones,Smartwatch,1,2024-12-28,Ottawa,200,200
12872,1405,Linda Johnson,Headphones,4,2025-12-07,Ottawa,120,480
12873,1126,Alex Miller,Mouse,3,2025-05-12,Ottawa,30,90
12874,494,Sarah Wilson,Laptop,2,2025-06-20,Vancouver,850,1700
12875,1668,David Williams,Bluetooth Speaker,3,2024-08-21,Calgary,150,450
12876,1638,Mary Miller,Laptop,3,2024-01-16,Ottawa,850,2550
12877,19,Emma Johnson,Keyboard,2,2024-05-20,Vancouver,45,90
12878,1478,James Brown,Bluetooth Speaker,1,2025-09-11,Toronto,150,150
12879,1506,Daniel Jones,Smartphone,2,2025-02-23,Montreal,600,1200
12880,1618,Sophia Miller,Laptop,1,2025-03-31,Calgary,850,850
12881,397,Emma Garcia,Keyboard,2,2024-10-26,Vancouver,45,90
12882,1001,Alex Brown,Laptop,4,2024-12-04,Montreal,850,3400
12883,1303,David Taylor,Headphones,3,2024-10-29,Montreal,120,360
12884,851,Alex Garcia,Monitor,1,2025-08-14,Vancouver,300,300
12885,1389,Emma Garcia,Monitor,3,2024-03-16,Vancouver,300,900
12886,1355,Mary Williams,Keyboard,1,2025-09-15,Vancouver,45,45
12887,1665,Emma Smith,Laptop,2,2024-11-11,Ottawa,850,1700
12888,1368,Sarah Williams,Keyboard,2,2025-05-14,Toronto,45,90
12889,822,Emma Wilson,Smartphone,2,2024-03-15,Ottawa,600,1200
12890,455,Alex Johnson,Monitor,4,2025-12-26,Montreal,300,1200
12891,1625,Daniel Wilson,Mouse,2,2024-12-31,Montreal,30,60
12892,725,John Miller,Bluetooth Speaker,2,2025-06-29,Montreal,150,300
12893,1679,Emma Garcia,External Hard Drive,4,2025-10-14,Vancouver,95,380
12894,1089,Alex Wilson,Headphones,3,2025-11-08,Calgary,120,360
12895,1100,Mary Miller,Mouse,3,2025-01-30,Ottawa,30,90
12896,711,John Davis,Mouse,1,2024-08-18,Calgary,30,30
12897,143,Alex Davis,Smartwatch,3,2024-01-28,Toronto,200,600
12898,917,Sarah Wilson,Mouse,1,2025-04-19,Toronto,30,30
12899,1939,David Brown,Bluetooth Speaker,1,2024-10-21,Ottawa,150,150
12900,828,Sophia Miller,Bluetooth Speaker,3,2025-03-02,Montreal,150,450
12901,605,Mary Brown,Headphones,3,2024-03-31,Toronto,120,360
12902,1497,Sophia Taylor,Keyboard,4,2024-04-24,Calgary,45,180
12903,1441,James Taylor,Printer,1,2024-06-07,Calgary,180,180
12904,305,Linda Smith,Printer,3,2024-09-14,Vancouver,180,540
12905,736,Daniel Brown,Laptop,3,2025-01-07,Montreal,850,2550
12906,1521,David Davis,Laptop,4,2024-03-30,Vancouver,850,3400
12907,291,James Brown,External Hard Drive,3,2024-10-24,Ottawa,95,285
12908,1964,Sarah Taylor,Bluetooth Speaker,2,2024-01-31,Toronto,150,300
12909,102,James Garcia,Laptop,2,2024-12-23,Vancouver,850,1700
12910,1291,Mary Wilson,Smartwatch,1,2025-04-14,Vancouver,200,200
12911,867,James Garcia,Laptop,4,2024-05-07,Ottawa,850,3400
12912,968,Linda Miller,Smartphone,3,2024-09-26,Calgary,600,1800
12913,1646,Daniel Williams,Smartphone,1,2025-05-12,Calgary,600,600
12914,974,David Wilson,Smartwatch,3,2025-02-16,Ottawa,200,600
12915,842,John Williams,Mouse,2,2024-07-27,Calgary,30,60
12916,962,James Wilson,Smartphone,3,2025-11-20,Ottawa,600,1800
12917,942,Emma Miller,Printer,3,2024-11-01,Calgary,180,540
12918,1801,Sophia Wilson,Printer,3,2024-07-09,Ottawa,180,540
12919,1027,Emma Williams,Smartphone,2,2024-12-22,Calgary,600,1200
12920,85,John Garcia,Laptop,2,2025-04-01,Vancouver,850,1700
12921,1818,Mary Smith,External Hard Drive,4,2025-03-24,Vancouver,95,380
12922,328,James Taylor,External Hard Drive,2,2024-03-08,Calgary,95,190
12923,816,Daniel Wilson,Printer,1,2025-04-11,Ottawa,180,180
12924,1474,Alex Miller,Smartphone,3,2024-12-25,Vancouver,600,1800
12925,454,James Taylor,Mouse,2,2025-01-21,Toronto,30,60
12926,1948,Daniel Johnson,Headphones,1,2024-05-07,Calgary,120,120
12927,629,Sophia Davis,Laptop,2,2025-04-29,Toronto,850,1700
12928,1245,Sarah Johnson,Laptop,3,2024-08-31,Toronto,850,2550
12929,1178,Sophia Jones,External Hard Drive,1,2024-01-19,Montreal,95,95
12930,665,Linda Davis,Smartphone,2,2025-01-30,Toronto,600,1200
12931,12,Emma Smith,Keyboard,2,2025-10-28,Toronto,45,90
12932,1157,Sophia Williams,Monitor,1,2024-08-16,Montreal,300,300
12933,304,Daniel Smith,Smartphone,4,2025-01-02,Montreal,600,2400
12934,1317,Mary Miller,Smartwatch,1,2024-02-27,Montreal,200,200
12935,975,Emma Smith,Smartphone,1,2024-10-07,Ottawa,600,600
12936,1324,Sarah Garcia,Laptop,1,2025-07-10,Montreal,850,850
12937,1764,Emma Jones,Headphones,1,2024-04-11,Ottawa,120,120
12938,783,Daniel Miller,Smartwatch,2,2024-02-17,Calgary,200,400
12939,43,John Miller,External Hard Drive,1,2025-07-15,Ottawa,95,95
12940,944,Linda Miller,Bluetooth Speaker,1,2025-08-15,Calgary,150,150
12941,343,Sophia Miller,Bluetooth Speaker,3,2024-02-28,Montreal,150,450
12942,1350,David Johnson,Keyboard,2,2024-06-09,Montreal,45,90
12943,1838,Sarah Taylor,External Hard Drive,3,2024-04-12,Calgary,95,285
12944,498,David Taylor,Mouse,2,2025-02-15,Vancouver,30,60
12945,364,Sarah Johnson,Printer,4,2024-07-01,Ottawa,180,720
12946,891,James Taylor,Keyboard,4,2025-02-20,Toronto,45,180
12947,427,Emma Johnson,Bluetooth Speaker,2,2024-04-25,Montreal,150,300
12948,1005,John Jones,Printer,4,2025-02-02,Ottawa,180,720
12949,21,John Smith,Mouse,4,2025-11-06,Ottawa,30,120
12950,407,John Miller,External Hard Drive,2,2025-10-16,Montreal,95,190
12951,619,Daniel Taylor,Printer,1,2025-03-12,Calgary,180,180
12952,1015,John Jones,External Hard Drive,3,2024-11-13,Montreal,95,285
12953,336,Daniel Wilson,Mouse,2,2025-08-28,Ottawa,30,60
12954,1839,John Garcia,Monitor,2,2024-09-06,Vancouver,300,600
12955,1141,John Garcia,Smartwatch,2,2025-03-22,Calgary,200,400
12956,1148,John Jones,Printer,3,2025-05-11,Montreal,180,540
12957,399,Sophia Miller,Printer,2,2024-12-08,Toronto,180,360
12958,793,Daniel Smith,External Hard Drive,3,2025-03-02,Montreal,95,285
12959,1828,Daniel Smith,External Hard Drive,3,2024-08-27,Ottawa,95,285
12960,715,Emma Taylor,Printer,4,2024-02-28,Ottawa,180,720
12961,51,Alex Smith,External Hard Drive,1,2025-06-10,Toronto,95,95
12962,1807,Alex Johnson,Headphones,4,2024-07-21,Calgary,120,480
12963,324,Mary Wilson,Headphones,2,2025-04-10,Ottawa,120,240
12964,789,Sophia Smith,Monitor,2,2024-10-22,Calgary,300,600
12965,141,Sarah Smith,Monitor,3,2024-10-13,Calgary,300,900
12966,470,John Williams,Monitor,4,2024-03-13,Montreal,300,1200
12967,787,Mary Brown,Bluetooth Speaker,3,2025-12-26,Calgary,150,450
12968,1826,Daniel Johnson,Bluetooth Speaker,4,2025-06-06,Ottawa,150,600
12969,1358,Sarah Smith,Smartphone,4,2024-12-02,Ottawa,600,2400
12970,1917,Mary Jones,Keyboard,4,2024-11-13,Vancouver,45,180
12971,964,Emma Smith,Smartwatch,4,2024-07-21,Calgary,200,800
12972,1008,James Williams,Headphones,4,2024-08-18,Vancouver,120,480
12973,373,Linda Garcia,Mouse,1,2025-07-16,Montreal,30,30
12974,1588,Linda Johnson,Smartwatch,2,2024-02-26,Vancouver,200,400
12975,494,John Garcia,Smartwatch,4,2025-10-05,Calgary,200,800
12976,1563,Sophia Wilson,Mouse,4,2025-02-23,Ottawa,30,120
12977,1693,Linda Smith,Laptop,3,2024-10-06,Montreal,850,2550
12978,751,Daniel Brown,Printer,2,2024-10-31,Calgary,180,360
12979,1180,Linda Taylor,Keyboard,2,2025-04-10,Montreal,45,90
12980,291,Emma Wilson,Smartphone,2,2024-06-22,Toronto,600,1200
12981,1672,Alex Jones,Monitor,4,2024-09-22,Calgary,300,1200
12982,1168,David Taylor,Mouse,3,2024-09-03,Toronto,30,90
12983,106,James Williams,Bluetooth Speaker,2,2024-03-18,Vancouver,150,300
12984,1444,Sarah Davis,Monitor,3,2025-10-08,Calgary,300,900
12985,670,Daniel Williams,External Hard Drive,1,2025-10-13,Toronto,95,95
12986,1682,Sarah Miller,Mouse,1,2024-09-09,Ottawa,30,30
12987,2,Linda Davis,Monitor,3,2025-04-19,Vancouver,300,900
12988,1969,John Brown,Printer,4,2024-06-24,Calgary,180,720
12989,589,Daniel Miller,Printer,2,2025-02-24,Calgary,180,360
12990,644,Linda Jones,Printer,1,2025-07-25,Ottawa,180,180
12991,90,Alex Jones,Monitor,1,2025-04-05,Ottawa,300,300
12992,1369,John Brown,Printer,3,2024-09-10,Toronto,180,540
12993,350,Sarah Jones,Headphones,4,2025-06-03,Toronto,120,480
12994,1483,Emma Wilson,Bluetooth Speaker,3,2024-04-16,Toronto,150,450
12995,1287,Sarah Brown,Smartphone,3,2024-06-19,Montreal,600,1800
12996,1375,Emma Smith,Mouse,3,2024-02-27,Vancouver,30,90
12997,1132,Emma Miller,Smartwatch,3,2024-12-02,Calgary,200,600
12998,1610,James Taylor,Monitor,3,2024-12-07,Vancouver,300,900
12999,1063,Sophia Smith,Monitor,4,2024-10-16,Ottawa,300,1200
13000,909,Sarah Jones,Bluetooth Speaker,3,2024-03-24,Vancouver,150,450
13001,159,Mary Smith,Laptop,4,2024-04-26,Vancouver,850,3400
13002,1607,Sophia Miller,Keyboard,2,2025-12-12,Toronto,45,90
13003,959,David Wilson,External Hard Drive,2,2025-06-17,Ottawa,95,190
13004,312,Mary Taylor,Mouse,2,2024-08-06,Vancouver,30,60
13005,1265,Sophia Taylor,Laptop,2,2024-04-11,Calgary,850,1700
13006,1962,Daniel Smith,External Hard Drive,1,2025-10-18,Toronto,95,95
13007,445,James Garcia,Keyboard,4,2025-03-31,Vancouver,45,180
13008,298,Alex Williams,Smartwatch,2,2025-10-20,Ottawa,200,400
13009,952,Alex Davis,Monitor,1,2025-06-09,Calgary,300,300
13010,36,Daniel Brown,Printer,4,2024-09-22,Ottawa,180,720
13011,1108,Linda Garcia,Bluetooth Speaker,1,2024-10-13,Ottawa,150,150
13012,1476,Linda Johnson,Mouse,1,2024-05-20,Ottawa,30,30
13013,1910,James Johnson,Bluetooth Speaker,3,2025-02-09,Montreal,150,450
13014,1799,Mary Johnson,Smartphone,1,2024-10-19,Calgary,600,600
13015,1846,John Smith,Smartwatch,1,2024-01-31,Ottawa,200,200
13016,1409,James Jones,Smartphone,4,2024-06-19,Montreal,600,2400
13017,1196,Alex Smith,Keyboard,1,2024-12-20,Toronto,45,45
13018,1400,Emma Miller,Keyboard,3,2024-07-23,Montreal,45,135
13019,1709,John Wilson,Headphones,2,2025-04-22,Toronto,120,240
13020,1386,Mary Smith,Keyboard,2,2024-10-17,Montreal,45,90
13021,559,James Miller,Laptop,4,2024-04-20,Ottawa,850,3400
13022,891,Linda Jones,Laptop,4,2024-03-08,Montreal,850,3400
13023,141,Sarah Williams,Printer,1,2025-11-25,Montreal,180,180
13024,887,Alex Taylor,Monitor,4,2025-01-07,Ottawa,300,1200
13025,1942,Sophia Davis,Bluetooth Speaker,1,2024-07-14,Toronto,150,150
13026,1142,Daniel Smith,Monitor,4,2024-05-05,Ottawa,300,1200
13027,1301,James Taylor,Monitor,2,2025-11-17,Calgary,300,600
13028,726,Sarah Davis,Laptop,2,2024-09-18,Montreal,850,1700
13029,1244,John Jones,Bluetooth Speaker,2,2024-06-03,Calgary,150,300
13030,1929,Alex Jones,Printer,2,2025-08-03,Ottawa,180,360
13031,1050,Sarah Johnson,Smartwatch,1,2024-04-17,Ottawa,200,200
13032,521,Sarah Brown,Headphones,1,2025-02-26,Vancouver,120,120
13033,1807,John Taylor,Laptop,1,2024-02-04,Calgary,850,850
13034,10,Sophia Jones,Smartphone,2,2024-02-13,Vancouver,600,1200
13035,984,Sarah Taylor,Headphones,3,2025-10-16,Calgary,120,360
13036,378,David Williams,Smartwatch,2,2025-12-23,Vancouver,200,400
13037,1657,Alex Jones,Keyboard,2,2025-02-19,Vancouver,45,90
13038,1661,Sarah Smith,Monitor,3,2024-10-11,Calgary,300,900
13039,682,Alex Taylor,Mouse,3,2025-03-22,Ottawa,30,90
13040,584,Emma Garcia,Printer,4,2025-06-01,Toronto,180,720
13041,152,James Johnson,Monitor,2,2025-12-30,Ottawa,300,600
13042,720,John Brown,Keyboard,3,2024-01-27,Toronto,45,135
13043,1073,David Taylor,Smartwatch,4,2024-08-14,Calgary,200,800
13044,1178,John Brown,Smartphone,3,2025-02-28,Montreal,600,1800
13045,859,Alex Jones,Printer,3,2025-07-21,Ottawa,180,540
13046,1317,Alex Wilson,Printer,4,2025-01-02,Vancouver,180,720
13047,1604,John Williams,Smartwatch,2,2024-11-05,Ottawa,200,400
13048,50,Emma Taylor,Headphones,4,2024-04-14,Calgary,120,480
13049,664,Sarah Smith,External Hard Drive,2,2024-01-18,Montreal,95,190
13050,531,Mary Smith,Monitor,3,2024-07-23,Montreal,300,900
13051,1636,Linda Brown,Headphones,4,2024-02-12,Ottawa,120,480
13052,1084,James Jones,Laptop,1,2024-03-29,Ottawa,850,850
13053,1191,Daniel Davis,Smartwatch,3,2025-08-08,Ottawa,200,600
13054,1226,Sarah Jones,Laptop,4,2024-06-05,Calgary,850,3400
13055,857,David Jones,Smartphone,3,2024-09-22,Toronto,600,1800
13056,146,Emma Wilson,Headphones,4,2024-05-13,Toronto,120,480
13057,915,Emma Brown,Mouse,2,2025-04-08,Vancouver,30,60
13058,1700,Linda Garcia,External Hard Drive,1,2025-08-23,Calgary,95,95
13059,1994,Daniel Davis,Smartwatch,3,2024-05-11,Montreal,200,600
13060,993,Alex Smith,Smartwatch,1,2024-02-03,Vancouver,200,200
13061,1463,Sarah Miller,External Hard Drive,2,2024-03-23,Montreal,95,190
13062,242,Alex Smith,Printer,4,2024-05-11,Montreal,180,720
13063,581,Linda Smith,Keyboard,1,2025-03-03,Ottawa,45,45
13064,687,Daniel Smith,Smartphone,4,2024-07-22,Montreal,600,2400
13065,1585,Linda Smith,Headphones,2,2024-12-01,Montreal,120,240
13066,483,James Brown,Smartwatch,3,2025-05-11,Calgary,200,600
13067,1132,Linda Davis,Smartwatch,2,2025-03-17,Ottawa,200,400
13068,1250,John Smith,External Hard Drive,1,2024-09-14,Ottawa,95,95
13069,673,David Miller,Mouse,1,2024-10-18,Vancouver,30,30
13070,631,Daniel Smith,External Hard Drive,1,2024-05-04,Ottawa,95,95
13071,661,Sarah Taylor,External Hard Drive,4,2025-10-24,Toronto,95,380
13072,662,Sophia Taylor,Monitor,3,2024-06-23,Calgary,300,900
13073,1456,Daniel Brown,Headphones,1,2025-05-06,Vancouver,120,120
13074,805,Mary Williams,Printer,1,2024-03-20,Toronto,180,180
13075,1679,Mary Smith,External Hard Drive,1,2025-09-10,Montreal,95,95
13076,419,Alex Davis,Mouse,2,2024-10-31,Toronto,30,60
13077,988,John Johnson,Printer,1,2025-05-24,Vancouver,180,180
13078,1479,John Garcia,Bluetooth Speaker,2,2024-12-09,Ottawa,150,300
13079,1184,David Garcia,Headphones,1,2025-07-23,Calgary,120,120
13080,1547,Alex Davis,Smartwatch,2,2024-03-31,Vancouver,200,400
13081,650,Sophia Miller,Bluetooth Speaker,4,2025-10-08,Toronto,150,600
13082,969,James Johnson,Printer,4,2024-06-17,Toronto,180,720
13083,590,Sophia Jones,Printer,2,2024-11-29,Vancouver,180,360
13084,1101,James Smith,Headphones,3,2025-09-25,Vancouver,120,360
13085,509,David Smith,Keyboard,3,2024-08-23,Vancouver,45,135
13086,441,Sophia Williams,Monitor,2,2025-02-02,Ottawa,300,600
13087,1278,Sarah Johnson,Smartwatch,4,2025-08-10,Vancouver,200,800
13088,921,David Smith,Bluetooth Speaker,2,2025-04-21,Montreal,150,300
13089,770,Daniel Jones,External Hard Drive,3,2025-06-18,Calgary,95,285
13090,1344,Linda Johnson,Smartphone,2,2025-08-07,Calgary,600,1200
13091,1827,Emma Taylor,Keyboard,4,2024-03-28,Montreal,45,180
13092,263,John Williams,Smartwatch,3,2025-09-06,Toronto,200,600
13093,1621,James Miller,Smartphone,3,2025-08-28,Toronto,600,1800
13094,1682,Emma Smith,Monitor,1,2024-09-09,Toronto,300,300
13095,1859,John Garcia,Smartphone,1,2024-12-23,Toronto,600,600
13096,1578,Sarah Jones,External Hard Drive,3,2024-02-27,Ottawa,95,285
13097,1398,James Garcia,Smartphone,3,2025-02-02,Montreal,600,1800
13098,637,Emma Davis,Keyboard,2,2025-06-04,Calgary,45,90
13099,1191,Mary Williams,Laptop,4,2025-06-08,Montreal,850,3400
13100,1961,Emma Smith,Keyboard,3,2025-02-20,Calgary,45,135
13101,1777,Emma Wilson,External Hard Drive,4,2025-01-27,Toronto,95,380
13102,459,Alex Brown,Bluetooth Speaker,3,2025-10-04,Ottawa,150,450
13103,999,Emma Wilson,Laptop,4,2024-08-09,Vancouver,850,3400
13104,1304,Emma Brown,Monitor,1,2024-11-24,Vancouver,300,300
13105,700,Sophia Johnson,Keyboard,3,2025-01-06,Toronto,45,135
13106,302,Alex Johnson,Laptop,2,2025-05-25,Toronto,850,1700
13107,1555,John Johnson,Printer,4,2024-06-01,Montreal,180,720
13108,1604,Sophia Wilson,Keyboard,3,2025-04-24,Ottawa,45,135
13109,1242,Mary Davis,Laptop,1,2025-08-05,Ottawa,850,850
13110,1126,David Brown,Headphones,1,2024-01-20,Montreal,120,120
13111,554,Daniel Miller,Bluetooth Speaker,1,2025-08-15,Ottawa,150,150
13112,288,John Jones,Smartwatch,1,2024-08-15,Ottawa,200,200
13113,1191,James Williams,Smartphone,3,2024-12-11,Vancouver,600,1800
13114,621,Sophia Taylor,Laptop,2,2024-01-19,Ottawa,850,1700
13115,1006,David Wilson,Smartwatch,4,2025-03-19,Toronto,200,800
13116,36,Daniel Wilson,Keyboard,2,2025-11-07,Vancouver,45,90
13117,744,John Johnson,Smartwatch,4,2025-01-02,Toronto,200,800
13118,1765,Alex Williams,Printer,2,2025-09-10,Toronto,180,360
13119,353,Emma Wilson,Mouse,3,2025-12-26,Montreal,30,90
13120,1700,Emma Miller,Mouse,3,2024-05-26,Ottawa,30,90
13121,1923,John Wilson,Bluetooth Speaker,4,2025-11-23,Ottawa,150,600
13122,73,Linda Williams,Laptop,3,2025-05-18,Ottawa,850,2550
13123,648,Sarah Brown,Printer,4,2025-03-05,Ottawa,180,720
13124,1377,James Brown,Smartphone,2,2025-03-15,Vancouver,600,1200
13125,1915,Mary Taylor,Monitor,3,2024-07-16,Calgary,300,900
13126,1094,Sophia Williams,External Hard Drive,3,2024-10-13,Toronto,95,285
13127,425,Sophia Smith,Bluetooth Speaker,4,2025-07-18,Calgary,150,600
13128,999,David Wilson,External Hard Drive,4,2025-01-03,Calgary,95,380
13129,708,John Williams,Mouse,4,2024-08-27,Calgary,30,120
13130,1805,Linda Taylor,Headphones,4,2024-10-13,Vancouver,120,480
13131,561,Sophia Brown,Monitor,1,2025-11-30,Calgary,300,300
13132,828,David Davis,Monitor,4,2025-01-29,Vancouver,300,1200
13133,1666,John Davis,External Hard Drive,1,2025-06-01,Montreal,95,95
13134,956,Sophia Garcia,Headphones,2,2025-07-14,Montreal,120,240
13135,517,Daniel Miller,Keyboard,4,2025-12-12,Montreal,45,180
13136,428,Linda Johnson,Smartwatch,1,2024-02-29,Vancouver,200,200
13137,1563,Alex Williams,Bluetooth Speaker,1,2025-06-28,Vancouver,150,150
13138,160,Sarah Garcia,Printer,1,2024-10-29,Toronto,180,180
13139,149,John Taylor,Monitor,3,2024-08-31,Calgary,300,900
13140,776,Sarah Williams,External Hard Drive,1,2025-11-14,Ottawa,95,95
13141,1254,John Brown,Smartwatch,4,2024-07-25,Ottawa,200,800
13142,1736,David Miller,Mouse,4,2025-01-09,Calgary,30,120
13143,1586,Daniel Wilson,Printer,4,2024-10-09,Ottawa,180,720
13144,67,Daniel Smith,External Hard Drive,1,2025-04-22,Ottawa,95,95
13145,1014,Daniel Garcia,Bluetooth Speaker,1,2024-01-22,Ottawa,150,150
13146,1836,Mary Smith,Smartphone,3,2025-07-12,Vancouver,600,1800
13147,381,John Miller,Monitor,2,2024-12-14,Vancouver,300,600
13148,58,Daniel Davis,Mouse,3,2025-05-03,Vancouver,30,90
13149,1283,David Johnson,Bluetooth Speaker,4,2025-10-31,Calgary,150,600
13150,342,John Johnson,Laptop,4,2024-09-14,Montreal,850,3400
13151,1862,John Brown,Mouse,4,2025-10-16,Ottawa,30,120
13152,1154,Linda Garcia,Printer,3,2024-02-16,Toronto,180,540
13153,727,Alex Taylor,Laptop,4,2024-01-27,Vancouver,850,3400
13154,1196,Daniel Taylor,Mouse,4,2024-01-27,Toronto,30,120
13155,770,David Davis,External Hard Drive,4,2025-01-31,Ottawa,95,380
13156,614,Sophia Brown,Smartphone,1,2024-05-24,Montreal,600,600
13157,1233,Mary Johnson,Smartwatch,2,2025-08-09,Toronto,200,400
13158,1827,David Smith,Smartphone,1,2025-11-29,Ottawa,600,600
13159,354,Mary Wilson,Smartphone,1,2025-06-05,Ottawa,600,600
13160,1495,James Miller,External Hard Drive,2,2024-04-30,Vancouver,95,190
13161,1822,Daniel Davis,Headphones,2,2025-04-06,Montreal,120,240
13162,116,David Wilson,Mouse,3,2025-11-07,Ottawa,30,90
13163,1288,Linda Miller,Smartwatch,2,2025-01-16,Montreal,200,400
13164,662,Sarah Smith,Keyboard,3,2025-11-03,Vancouver,45,135
13165,1836,David Wilson,External Hard Drive,3,2025-02-21,Toronto,95,285
13166,1466,Sophia Garcia,Headphones,1,2024-11-22,Calgary,120,120
13167,1572,David Wilson,External Hard Drive,4,2025-01-25,Calgary,95,380
13168,453,Alex Brown,Headphones,1,2024-10-23,Calgary,120,120
13169,1869,John Wilson,Smartphone,1,2025-09-21,Montreal,600,600
13170,1501,Linda Johnson,Monitor,2,2024-03-24,Calgary,300,600
13171,287,Sophia Wilson,Monitor,2,2024-05-25,Toronto,300,600
13172,1327,Daniel Johnson,Laptop,3,2024-06-19,Ottawa,850,2550
13173,1017,Mary Davis,Keyboard,3,2024-11-29,Montreal,45,135
13174,311,Sarah Smith,Smartwatch,3,2025-02-27,Toronto,200,600
13175,208,Sophia Johnson,Headphones,2,2024-11-04,Montreal,120,240
13176,618,Alex Jones,Mouse,3,2025-06-09,Montreal,30,90
13177,446,Alex Davis,Smartphone,3,2025-10-22,Montreal,600,1800
13178,670,James Johnson,Printer,2,2025-07-22,Vancouver,180,360
13179,633,James Miller,Mouse,4,2024-12-12,Ottawa,30,120
13180,55,Emma Wilson,Mouse,1,2024-10-28,Calgary,30,30
13181,912,Daniel Johnson,Headphones,2,2024-12-12,Vancouver,120,240
13182,1036,James Jones,Smartwatch,3,2025-02-11,Ottawa,200,600
13183,657,Linda Smith,Smartphone,1,2024-05-12,Calgary,600,600
13184,1424,James Miller,Smartphone,2,2025-11-12,Vancouver,600,1200
13185,1932,Sarah Smith,Smartwatch,1,2025-09-05,Vancouver,200,200
13186,1672,Daniel Williams,Monitor,1,2024-04-15,Toronto,300,300
13187,980,Mary Garcia,Bluetooth Speaker,4,2024-06-19,Vancouver,150,600
13188,515,Mary Jones,Laptop,3,2025-10-01,Montreal,850,2550
13189,1680,Linda Garcia,External Hard Drive,2,2024-09-06,Vancouver,95,190
13190,1566,John Smith,Laptop,3,2025-06-27,Montreal,850,2550
13191,237,Sarah Jones,Monitor,4,2025-12-28,Ottawa,300,1200
13192,1303,Daniel Davis,Headphones,4,2024-09-18,Ottawa,120,480
13193,348,James Garcia,Headphones,2,2025-05-08,Montreal,120,240
13194,627,David Jones,Keyboard,2,2024-08-31,Toronto,45,90
13195,1128,John Wilson,Laptop,4,2025-03-26,Toronto,850,3400
13196,630,Linda Wilson,Laptop,2,2024-10-16,Ottawa,850,1700
13197,1541,Alex Jones,External Hard Drive,1,2024-09-19,Vancouver,95,95
13198,1896,Mary Taylor,Headphones,1,2024-11-09,Ottawa,120,120
13199,1272,David Garcia,Mouse,4,2024-03-25,Ottawa,30,120
13200,364,Mary Garcia,Laptop,3,2025-02-18,Montreal,850,2550
13201,321,Sarah Taylor,External Hard Drive,2,2024-11-24,Toronto,95,190
13202,1657,Emma Smith,Smartwatch,2,2024-02-14,Montreal,200,400
13203,286,David Smith,Printer,1,2024-11-28,Ottawa,180,180
13204,149,James Garcia,Smartwatch,2,2025-04-09,Calgary,200,400
13205,1108,Alex Brown,External Hard Drive,3,2024-07-18,Vancouver,95,285
13206,1990,James Williams,Mouse,2,2024-07-19,Ottawa,30,60
13207,406,Alex Garcia,Keyboard,2,2024-11-24,Montreal,45,90
13208,978,Alex Davis,Headphones,1,2025-11-10,Calgary,120,120
13209,456,Mary Smith,Keyboard,2,2024-08-27,Calgary,45,90
13210,1767,Linda Garcia,Keyboard,4,2025-12-02,Ottawa,45,180
13211,800,John Taylor,External Hard Drive,4,2025-08-05,Toronto,95,380
13212,1185,Daniel Brown,Headphones,3,2025-10-18,Calgary,120,360
13213,1013,Alex Williams,Smartphone,3,2024-12-24,Vancouver,600,1800
13214,784,John Wilson,Printer,3,2025-12-21,Montreal,180,540
13215,460,Alex Taylor,Laptop,3,2024-12-25,Montreal,850,2550
13216,1574,Sarah Smith,Keyboard,1,2025-01-12,Montreal,45,45
13217,1524,Sarah Smith,Smartwatch,2,2025-01-19,Ottawa,200,400
13218,738,David Jones,Smartphone,1,2025-12-20,Montreal,600,600
13219,509,James Garcia,Smartphone,3,2025-04-09,Montreal,600,1800
13220,1678,Sarah Davis,Mouse,2,2024-08-09,Vancouver,30,60
